country,region,period.num,period,industry,site,unit,site.unit,BP.cal.median,C14.mean,C14.SD,C14.CV,calib.curve,sample.id,delta.C13,sample.type,method&ID,latitude,longitude,east.cord,north.coord,material,species,life.span,domestic,citation.short,citation,source,comments,dataset
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,NA,Valencina de la Concepción,NA,3992,29,0.00726452905811623,intcal20,OxA30343,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,NA,Valencina de la Concepción,NA,3965,29,0.0073139974779319,intcal20,OxA30380,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Tholos Montelirio,NA,Tholos Montelirio,NA,4145,29,0.00699638118214716,intcal20,OxA32302,NA,NA,NA,37.41324,-6.06186,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,NA,Valencina de la Concepción,NA,4306,29,0.00673478866697631,intcal20,OxA32307,NA,Singular,NA,37.42183,-6.07568,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,"small rock , upper, individual 4","Valencina de la Concepción small rock , upper, individual 4",NA,4208,29,0.00689163498098859,intcal20,OxA32308,NA,Singular,NA,37.42183,-6.07568,NA,NA,Hueso,Humano,Corta,NA,García Sanjuán et al. 2018,"García Sanjuán, Leonardo, Juan Manuel Vargas Jiménez, Luis Miguel Cáceres Puro, Manuel Eleazar Costa Caramé, Marta Díaz-Guardamino Uribe, Marta Díaz-Zorita Bonilla, Álvaro Fernández Flores, Víctor Hurtado Pérez, Pedro Manuel López Aldana, Elena Méndez Izquierdo, Ana Pajuelo Pando, Joaquín Rodríguez Vidal, David W. Wheatley, Christopher Bronk Ramsey, Antonio Delgado-Huertas, Elaine Dunbar, Adrián Mora González, Alex Bayliss, Nancy Beavan, Derek Hamilton, and Alasdair Whittle ( 2018) Assembling the Dead, Gathering the Living: Radiocarbon Dating and Bayesian Modelling for Copper Age Valencina de la Concepción (Seville, Spain). Journal of World Prehistory [0892-7537] 31:179-313",NA,3.3,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de l'Or,Capa 7,Cova de l'Or Capa 7,NA,4418,29,0.00656405613399728,intcal20,OxAV236019,NA,Singular,NA,38.84462,-0.36296,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,"estructura 5, nivel 31","Valencina de la Concepción estructura 5, nivel 31",NA,4347,29,0.00667126754083276,intcal20,SUERC47670,-19.7,Singular,NA,37.42183,-6.07568,NA,NA,Hueso,Humano,Corta,NA,García Sanjuán et al. 2018,"García Sanjuán, Leonardo, Juan Manuel Vargas Jiménez, Luis Miguel Cáceres Puro, Manuel Eleazar Costa Caramé, Marta Díaz-Guardamino Uribe, Marta Díaz-Zorita Bonilla, Álvaro Fernández Flores, Víctor Hurtado Pérez, Pedro Manuel López Aldana, Elena Méndez Izquierdo, Ana Pajuelo Pando, Joaquín Rodríguez Vidal, David W. Wheatley, Christopher Bronk Ramsey, Antonio Delgado-Huertas, Elaine Dunbar, Adrián Mora González, Alex Bayliss, Nancy Beavan, Derek Hamilton, and Alasdair Whittle ( 2018) Assembling the Dead, Gathering the Living: Radiocarbon Dating and Bayesian Modelling for Copper Age Valencina de la Concepción (Seville, Spain). Journal of World Prehistory [0892-7537] 31:179-313",NA,C/N: 3.3,Cortell2022
Spain,Sevilla,4,Holocene,NA,La Huera,NA,La Huera,NA,4437,29,0.0065359477124183,intcal20,SUERC53937,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,La Huera,NA,La Huera,NA,4397,29,0.00659540595860814,intcal20,SUERC53938,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,La Huera,NA,La Huera,NA,4374,29,0.00663008687700046,intcal20,SUERC53942,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,NA,Valencina de la Concepción,NA,4005,29,0.00724094881398252,intcal20,SUERC60396,NA,NA,NA,37.42183,-6.07568,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,NA,Valencina de la Concepción,NA,4390,29,0.00660592255125285,intcal20,SUERC60399,NA,Singular,NA,37.42183,-6.07568,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,La Atalaya,tumba 1 (Rundgrab),La Atalaya tumba 1 (Rundgrab),NA,4050,29,0.00716049382716049,intcal20,SUERC69010,-19.7,Singular,NA,37.36083,-2.36907,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,La Atalaya,tumba 6 (cámara y corredor),La Atalaya tumba 6 (cámara y corredor),NA,4012,29,0.00722831505483549,intcal20,SUERC69012,-19,Singular,NA,37.36083,-2.36907,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,La Atalaya,tumba 6 (cámara y corredor),La Atalaya tumba 6 (cámara y corredor),NA,4041,29,0.00717644147488246,intcal20,SUERC69013,-19.2,Singular,NA,37.36083,-2.36907,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,La Atalaya,tumba 7 (cámara y corredor),La Atalaya tumba 7 (cámara y corredor),NA,4883,29,0.00593897194347737,intcal20,SUERC69017,-19.6,Singular,NA,37.36083,-2.36907,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,La Atalaya,tumba 8 (Rundgrab),La Atalaya tumba 8 (Rundgrab),NA,4582,29,0.00632911392405063,intcal20,SUERC69018,-17.6,Singular,NA,37.36083,-2.36907,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,La Atalaya,tumba 9 (Rundgrab),La Atalaya tumba 9 (Rundgrab),NA,4578,29,0.00633464394932285,intcal20,SUERC69019,-19.3,Singular,NA,37.36083,-2.36907,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Llanos del Jautón,tumba 5b (Rundgrab),Llanos del Jautón  tumba 5b (Rundgrab),NA,4219,29,0.00687366674567433,intcal20,SUERC69020,-18.6,Singular,NA,37.37055,-2.34544,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, María Dolores Cámalich Massieu, Dimas Martín Socas, Francisco Javier Rodríguez Santos, Aioze Trujillo Mederos, Jonathan Santana Cabrera, Angélique Nonza-Micaelli, & Xavier Clop ( 2017) La Cronología Radiocarbónica de las Primeras Manifestaciones Megalíticas en el Sureste de la Península Ibérica: Las Necrópolis de las Churuletas, la Atalaya y Llano del Jautón (Purchena, Almería). Trabajos de Prehistoria [0082-5638] 74(2):257-277.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Necrópolis de los Millares,Tumba 71,Necrópolis de los Millares Tumba 71,NA,4106,29,0.00706283487579153,intcal20,SUERC80508,-19.1,Singular,NA,36.96318,-2.51404,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2000,"Aranda, G., Diaz-Zorita, M., Hamilton, D., Milesi, L., Sánchez Romero, M. 2020. The radiocarbon chronology and temporality of the megalithc cementery of Los Millares (Almería, Spain).",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Pardo,NA,Cabezo Pardo,NA,3530,30,0.0084985835694051,intcal20,Beta258468,NA,Singular,NA,38.16283,-0.84192,NA,NA,Semilla/fruto,Cereal,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova del Barranc del Migdia,UE 34,Cova del Barranc del Migdia UE 34,NA,4040,30,0.00742574257425743,intcal20,Beta292719,NA,NA,NA,38.80795,0.12049,NA,NA,Hueso,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova del Barranc del Migdia,NA,Cova del Barranc del Migdia,NA,4020,30,0.00746268656716418,intcal20,Beta296221,NA,NA,NA,38.80795,0.12049,NA,NA,Hueso,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova del Barranc del Migdia,Paquete II,Cova del Barranc del Migdia Paquete II,NA,4070,30,0.00737100737100737,intcal20,Beta300992,NA,NA,NA,38.80795,0.12049,NA,NA,Hueso,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,El Barranquete,Tholos 11 (nivel 4),El Barranquete Tholos 11 (nivel 4),NA,3530,30,0.0084985835694051,intcal20,Beta301934,-18.3,Singular,NA,36.84602,-2.20179,NA,NA,Hueso,Humano,Corta,NA,Aranda y Lozano 2014,"Aranda Jiménez, Gonzalo, & Águeda Lozano Medina (2014) The Chronology of Megalithic Funerary Practices: A Bayesian Approach to Grave 11 at El Barranquete Necrópolis (Almería, Spain). Journal of Archaeological Science [1095-9238] 50:369-382.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Pantano de los Bermejales,sepultura 8,Pantano de los Bermejales sepultura 8,NA,3300,30,0.00909090909090909,intcal20,Beta301936,-22.4,Singular,NA,37.00795,-3.88783,NA,NA,Hueso,Humano,Corta,NA,Aranda 2013,"Aranda Jiménez, Gonzalo (2013) Against Uniformity Cultural Diversity: The ""Others"" in Argaric Society. En The Prehistory of Iberia: Debating Early Social Stratification and the State. María Cruz Berrocal, Leonardo García Sanjuán & Antonio Gilman, eds. Pp. 99-118. New York: Routledge.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Pantano de los Bermejales,sepultura 8,Pantano de los Bermejales sepultura 8,NA,3160,30,0.00949367088607595,intcal20,Beta301937,-19.3,Singular,NA,37.00795,-3.88783,NA,NA,Hueso,Humano,Corta,NA,Aranda 2013,"Aranda Jiménez, Gonzalo (2013) Against Uniformity Cultural Diversity: The ""Others"" in Argaric Society. En The Prehistory of Iberia: Debating Early Social Stratification and the State. María Cruz Berrocal, Leonardo García Sanjuán & Antonio Gilman, eds. Pp. 99-118. New York: Routledge.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Pardo,NA,Cabezo Pardo,NA,3450,30,0.00869565217391304,intcal20,Beta308902,NA,Singular,NA,38.16283,-0.84192,NA,NA,Hueso,Bos,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Pardo,NA,Cabezo Pardo,NA,3590,30,0.00835654596100279,intcal20,Beta308903,NA,Singular,NA,38.16283,-0.84192,NA,NA,Hueso,Sus scrofa,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Pardo,NA,Cabezo Pardo,NA,3460,30,0.00867052023121387,intcal20,Beta308904,NA,NA,NA,38.16283,-0.84192,NA,NA,Hueso,Sus sp.,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Cueva de las Graderas,-,Cueva de las Graderas -,NA,4370,30,0.0068649885583524,intcal20,Beta309661,NA,NA,NA,40.79468,-0.45156,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,S,4,Holocene,Early Neolithic,C. Mármoles,NA,NA,NA,6180,30,0.0049,intcal20,Beta313473,NA,Singular,NA,37.41378,-4.23744,390490,4141562,Semilla/fruto,Cereal,Corta,Si,Peña-Chocarro et al. 2013,"Peña-Chocarro, L., Pérez-Jordá, J., Morales, J., & Vera, J. C.(2013). Y llegaron los agricultores: agricultura y recolección en el occidente mediterráneo. Menga, 04 (15-34).",NA,NA,Bernabeu2016
Spain,Córdoba,4,Holocene,NA,Cueva de los Murciélagos,NA,Cueva de los Murciélagos,NA,4670,30,0.00642398286937901,intcal20,Beta313474,NA,NA,NA,37.54302,-4.30262,NA,NA,Semilla/fruto,Cereal,Corta,Si,Peña-Chocarro et al. 2013,"Peña-Chocarro, L., Pérez-Jordá, J., Morales, J., & Vera, J. C.(2013). Y llegaron los agricultores: agricultura y recolección en el occidente mediterráneo. Menga, 04 (15-34).",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de l'Or,III,Cova de l'Or III,NA,5630,30,0.00532859680284192,intcal20,Beta322891,NA,Singular,NA,38.84462,-0.36296,NA,NA,Hueso,Ovis / Capra,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Pardo,NA,Cabezo Pardo,NA,3540,30,0.00847457627118644,intcal20,Beta327335,NA,Singular,NA,38.16283,-0.84192,NA,NA,Hueso,Ovis / Capra,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,El Prado,UH 3,El Prado UH 3,NA,4500,30,0.00666666666666667,intcal20,Beta327660,NA,NA,NA,38.45909,-1.31522,NA,NA,Hueso,Hueso,Corta,Si,Jover Maestre et al. 2012,"Jover Maestre, Francisco Javier, Gabriel García Atiénzar, Jesús Moratalla Jávega, Cristina Biete Bañón, Carmen Tormo Cuñat, & Sergio Martínez Monleón (2012) Continuidad Residencial e Intensificación Productiva durante la Primera Mitad del III Milenio Cal BC en el Levante de la Península Ibérica: Las Aportaciones del Asentamiento de El Prado (Jumilla, Murcia). Revista Atlántica-Mediterránea de Prehistoria y Arqueología Social [1138-9435] 14:15-54.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Peñón de la Zorra,Fase 2,Peñón de la Zorra Fase 2,NA,3540,30,0.00847457627118644,intcal20,Beta327663,NA,Singular,NA,38.67577,-0.86167,NA,NA,Semilla/fruto,Cereal,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Altet de Palau,NA,Altet de Palau,NA,3120,30,0.00961538461538462,intcal20,Beta327994,NA,Singular,NA,38.848904666,-0.87410463,NA,NA,Fruto/Semilla,Hordeum,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Puntal de Cambra,NA,Puntal de Cambra,NA,3310,30,0.00906344410876133,intcal20,Beta327995,NA,NA,NA,39.755,-0.8175,NA,NA,Carbon,Fagaceae,Larga,NA,Idearq,Idearq,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Ereta del Pedregal,II,Ereta del Pedregal II,NA,4150,30,0.0072289156626506,intcal20,Beta327998,NA,Singular,NA,39.07899,-0.68775,NA,NA,Fruto/Semilla,Semilla,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,Mas d'Is,NA,NA,NA,6030,30,0.005,intcal20,Beta331018,NA,Singular,NA,38.687596,-0.397285,726300,4285500,Hueso,Bos,Corta,D,NA,Inédita,NA,NA,Bernabeu2016
Spain,E/S,4,Holocene,Early Neolithic,Mas d'Is,NA,NA,NA,6140,30,0.0049,intcal20,Beta331019,NA,Singular,NA,38.687596,-0.397285,726300,4285500,Hueso,Bos,Corta,D,NA,Inédita,NA,NA,Bernabeu2016
Spain,València,4,Holocene,NA,Cami de Missena,46001,Cami de Missena 46001,NA,3800,30,0.00789473684210526,intcal20,Beta331020,NA,Singular,NA,38.89574,-0.44311,NA,NA,Hueso,Ovicáprido,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Cami de Missena,51001,Cami de Missena 51001,NA,4030,30,0.00744416873449132,intcal20,Beta331021,NA,Singular,NA,38.89574,-0.44311,NA,NA,Hueso,Ovicáprido,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Cami de Missena,51004,Cami de Missena 51004,NA,4050,30,0.00740740740740741,intcal20,Beta331022,NA,Singular,NA,38.89574,-0.44311,NA,NA,Hueso,Ovicáprido,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo del Polovar,NA,Cabezo del Polovar,NA,3500,30,0.00857142857142857,intcal20,Beta332585,NA,Singular,NA,38.6092,-0.8981,NA,NA,Semilla/fruto,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova del Randero,UE117,Cova del Randero UE117,NA,6090,30,0.00492610837438424,intcal20,Beta333980,NA,Singular,NA,38.78483,0.00465,NA,NA,Hueso,Ovis / Capra,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Villavieja,uno de los niveles más antiguos,Villavieja uno de los niveles más antiguos,NA,4030,30,0.00744416873449132,intcal20,Beta334810,NA,NA,NA,37.2572,-4.22877,NA,NA,Hueso,Ovis / Capra,Corta,Si,Morgado et al. 2013,"Morgado, Antonio, Francisco Martínez-Sevilla, José Garzón, Francisca Jiménez-Cobos, Abel Berdejo, Rafael Bermúdez Cano, Francisco Ruiz-Ruano Cobo, Mario Gutiérrez-Rodríguez, Sergio Fernández Martín, & José Antonio Lozano Rodríguez (2013) Villavieja (Algarinejo, Granada), un Recinto Amurallado de la Edad del Cobre en el Poniente Granadino: Avance de la Campaña de 2012. Antiquitas [1139-6609] 25:39-48.",NA,NA,Cortell2022
Spain,Málaga,4,Holocene,NA,Cueva del Toro,IIIB,Cueva del Toro IIIB,NA,5170,30,0.0058027079303675,intcal20,Beta336259,NA,Singular,NA,36.95598,-4.53964,NA,NA,Hueso,Ovis / Capra,Corta,Si,Égüez et al. 2016,"Égüez, Natalia, Carolina Mallol, Dimas Martín Socas, & María Dolores Cámalich Massieu (2016) Radiometric Dates and Micromorphological Evidence for Synchronous Domestic Activity and Sheep Penning in a Neolithic Cave: Cueva de El Toro (Málaga, Antequera, Spain). Archaeological and Anthropological Sciences [1866-9655] 8(1):107-123.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Santa Lucía,NA,Santa Lucía,NA,3670,30,0.00817438692098093,intcal20,Beta336275,NA,Singular,NA,40.26249,0.27019,NA,NA,Carbon,n.d,Larga,NA,Montero et al. 2017,NA,NA,No trobe la biblio i no està ni en IDEARQ ni en Alday,Cortell2022
Spain,S&E Spain,4,Holocene,Mesol??tico de Muescas y Denticulados,El Collao,layer C-1,El Collao C-1,8610,7820,30,0.0038,intcal20,Beta337186,NA,NA,NA,38.5433,-0.7396,NA,NA,NA,NA,NA,NA,NA,Fernandez-Lopez 2016,O Garcia,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesol??tico de Muescas y Denticulados,El Collao,Layer II_B,El Collao II B,8440,7610,30,0.0039,intcal20,Beta337187,NA,NA,NA,38.5433,-0.7396,NA,NA,NA,NA,NA,NA,NA,Fernandez-Lopez 2016,O Garcia,NA,Barton2018
Spain,Málaga,4,Holocene,NA,Cueva del Toro,IIIB,Cueva del Toro IIIB,NA,5270,30,0.00569259962049336,intcal20,Beta341130,NA,Singular,NA,36.95598,-4.53964,NA,NA,Semilla/fruto,Cereal,Corta,Si,Égüez et al. 2016,"Égüez, Natalia, Carolina Mallol, Dimas Martín Socas, & María Dolores Cámalich Massieu (2016) Radiometric Dates and Micromorphological Evidence for Synchronous Domestic Activity and Sheep Penning in a Neolithic Cave: Cueva de El Toro (Málaga, Antequera, Spain). Archaeological and Anthropological Sciences [1866-9655] 8(1):107-123.",NA,NA,Cortell2022
Spain,S,4,Holocene,Early Neolithic,Cueva del Toro,NA,NA,NA,6110,30,0.0049,intcal20,Beta341131,NA,Singular,NA,36.95598,-4.53964,377815,4097144,Semilla/fruto,Cereal,Corta,Si,Camalich y Martín 2013,"Cámalich Massieu, María Dolores, & Dimas Martín Socas (2013) Los Inicios del Neolítico en Andalucía: Entre la Tradición y la Innovación. Menga [2172-6175] 4:103-129.",NA,NA,Bernabeu2016
Spain,S,4,Holocene,Early Neolithic,Cueva del Toro,NA,NA,NA,6150,30,0.0049,intcal20,Beta341132,NA,Singular,NA,36.95598,-4.53964,377815,4097144,Semilla/fruto,Cereal,Corta,Si,Camalich y Martín 2013,"Cámalich Massieu, María Dolores, & Dimas Martín Socas (2013) Los Inicios del Neolítico en Andalucía: Entre la Tradición y la Innovación. Menga [2172-6175] 4:103-129.",NA,NA,Bernabeu2016
Spain,Málaga,4,Holocene,NA,Cueva del Toro,IIIB,Cueva del Toro IIIB,NA,5260,30,0.00570342205323194,intcal20,Beta343179,NA,Singular,NA,36.95598,-4.53964,NA,NA,Semilla/fruto,Quercus sp.,Corta,Si,Égüez et al. 2016,"Égüez, Natalia, Carolina Mallol, Dimas Martín Socas, & María Dolores Cámalich Massieu (2016) Radiometric Dates and Micromorphological Evidence for Synchronous Domestic Activity and Sheep Penning in a Neolithic Cave: Cueva de El Toro (Málaga, Antequera, Spain). Archaeological and Anthropological Sciences [1866-9655] 8(1):107-123.",NA,NA,Cortell2022
Spain,Málaga,4,Holocene,NA,Cueva del Toro,IIIB,Cueva del Toro IIIB,NA,5290,30,0.0056710775047259,intcal20,Beta343180,NA,Singular,NA,36.95598,-4.53964,NA,NA,Semilla/fruto,Quercus sp.,Corta,Si,Égüez et al. 2016,"Égüez, Natalia, Carolina Mallol, Dimas Martín Socas, & María Dolores Cámalich Massieu (2016) Radiometric Dates and Micromorphological Evidence for Synchronous Domestic Activity and Sheep Penning in a Neolithic Cave: Cueva de El Toro (Málaga, Antequera, Spain). Archaeological and Anthropological Sciences [1866-9655] 8(1):107-123.",NA,NA,Cortell2022
